mode,date,day_of_week,bound,min_delay,min_gap,location,line
Streetcar,2024-01-09,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,N,20,40,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,E,3,6,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,E,0,0,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,N,6,16,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,E,20,30,OTHER,510
Streetcar,2024-01-09,Tuesday,NA,12,28,OTHER,501
Streetcar,2024-01-09,Tuesday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,E,10,20,OTHER,501
Streetcar,2024-01-09,Tuesday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,N,13,23,OTHER,510
Streetcar,2024-01-09,Tuesday,W,322,332,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,W,27,0,OTHER,OTHER
Streetcar,2024-01-09,Tuesday,S,0,0,DUNDAS,OTHER
Streetcar,2024-01-10,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,NA,10,20,DUNDAS,OTHER
Streetcar,2024-01-10,Wednesday,S,7,17,DUNDAS,OTHER
Streetcar,2024-01-10,Wednesday,NA,322,332,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,132,142,OTHER,501
Streetcar,2024-01-10,Wednesday,B,10,15,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,132,142,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,9,18,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,N,46,76,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,S,15,23,OTHER,510
Streetcar,2024-01-10,Wednesday,N,9,18,OTHER,501
Streetcar,2024-01-10,Wednesday,W,10,20,OTHER,501
Streetcar,2024-01-10,Wednesday,W,5,13,OTHER,501
Streetcar,2024-01-10,Wednesday,W,3,23,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,S,8,16,OTHER,510
Streetcar,2024-01-10,Wednesday,E,10,20,DUNDAS,OTHER
Streetcar,2024-01-10,Wednesday,E,45,49,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,E,29,39,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,E,20,40,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,S,48,56,OTHER,510
Streetcar,2024-01-10,Wednesday,E,9,18,OTHER,501
Streetcar,2024-01-10,Wednesday,E,9,18,OTHER,501
Streetcar,2024-01-10,Wednesday,S,0,0,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,10,20,OTHER,501
Streetcar,2024-01-10,Wednesday,W,5,10,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,0,0,DUNDAS,OTHER
Streetcar,2024-01-10,Wednesday,E,5,10,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,NA,5,10,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,9,19,OTHER,510
Streetcar,2024-01-10,Wednesday,W,5,10,OTHER,501
Streetcar,2024-01-10,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,E,5,15,DUNDAS,OTHER
Streetcar,2024-01-10,Wednesday,E,21,31,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,N,10,20,OTHER,510
Streetcar,2024-01-10,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,S,10,20,OTHER,510
Streetcar,2024-01-10,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,50,60,OTHER,501
Streetcar,2024-01-10,Wednesday,S,9,19,OTHER,510
Streetcar,2024-01-10,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-01-10,Wednesday,E,12,22,OTHER,OTHER
Streetcar,2024-01-10,Wednesday,N,8,16,OTHER,510
Streetcar,2024-01-11,Thursday,N,5,10,OTHER,501
Streetcar,2024-01-11,Thursday,W,5,10,OTHER,OTHER
Streetcar,2024-01-11,Thursday,E,5,10,OTHER,OTHER
Streetcar,2024-01-11,Thursday,W,16,26,OTHER,OTHER
Streetcar,2024-01-11,Thursday,W,65,75,OTHER,OTHER
Streetcar,2024-01-11,Thursday,E,10,20,OTHER,501
Streetcar,2024-01-11,Thursday,NA,18,23,OTHER,OTHER
Streetcar,2024-01-11,Thursday,W,11,20,OTHER,OTHER
Streetcar,2024-01-11,Thursday,N,18,23,OTHER,510
Streetcar,2024-01-11,Thursday,E,10,19,OTHER,OTHER
Streetcar,2024-01-11,Thursday,E,5,10,OTHER,OTHER
Streetcar,2024-01-11,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-01-11,Thursday,W,30,39,OTHER,OTHER
Streetcar,2024-01-11,Thursday,E,5,10,OTHER,OTHER
Streetcar,2024-01-11,Thursday,W,5,10,OTHER,OTHER
Streetcar,2024-01-11,Thursday,NA,9,19,OTHER,510
Streetcar,2024-01-11,Thursday,S,16,26,OTHER,510
Streetcar,2024-01-11,Thursday,W,6,12,OTHER,OTHER
Streetcar,2024-01-11,Thursday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-11,Thursday,E,14,24,OTHER,501
Streetcar,2024-01-11,Thursday,S,9,19,OTHER,510
Streetcar,2024-01-11,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-01-11,Thursday,N,10,20,OTHER,501
Streetcar,2024-01-11,Thursday,W,10,20,OTHER,501
Streetcar,2024-01-11,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-01-11,Thursday,E,10,20,OTHER,501
Streetcar,2024-01-11,Thursday,E,10,20,OTHER,510
Streetcar,2024-01-11,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-01-11,Thursday,W,10,20,OTHER,501
Streetcar,2024-01-11,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-01-11,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-01-11,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-01-11,Thursday,S,0,0,OTHER,510
Streetcar,2024-01-11,Thursday,S,0,0,OTHER,510
Streetcar,2024-01-11,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-01-11,Thursday,NA,10,20,OTHER,501
Streetcar,2024-01-12,Friday,E,15,32,OTHER,OTHER
Streetcar,2024-01-12,Friday,NA,10,20,OTHER,501
Streetcar,2024-01-12,Friday,S,10,40,OTHER,510
Streetcar,2024-01-12,Friday,S,10,20,OTHER,OTHER
Streetcar,2024-01-12,Friday,S,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,W,9,19,OTHER,510
Streetcar,2024-01-12,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,S,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,S,10,20,OTHER,510
Streetcar,2024-01-12,Friday,W,5,10,OTHER,501
Streetcar,2024-01-12,Friday,E,9,18,OTHER,OTHER
Streetcar,2024-01-12,Friday,W,5,10,OTHER,OTHER
Streetcar,2024-01-12,Friday,W,5,10,OTHER,OTHER
Streetcar,2024-01-12,Friday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-12,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,NA,9,18,OTHER,OTHER
Streetcar,2024-01-12,Friday,S,10,20,OTHER,510
Streetcar,2024-01-12,Friday,E,5,10,OTHER,OTHER
Streetcar,2024-01-12,Friday,S,5,15,OTHER,OTHER
Streetcar,2024-01-12,Friday,W,7,17,OTHER,501
Streetcar,2024-01-12,Friday,NA,31,41,OTHER,501
Streetcar,2024-01-12,Friday,N,10,20,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,6,12,OTHER,OTHER
Streetcar,2024-01-12,Friday,W,5,10,OTHER,501
Streetcar,2024-01-12,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,20,40,OTHER,OTHER
Streetcar,2024-01-12,Friday,N,10,20,OTHER,510
Streetcar,2024-01-12,Friday,E,9,18,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,6,12,OTHER,OTHER
Streetcar,2024-01-12,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-01-12,Friday,N,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,10,20,OTHER,501
Streetcar,2024-01-12,Friday,S,48,58,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-01-12,Friday,N,14,24,OTHER,510
Streetcar,2024-01-12,Friday,S,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,8,16,OTHER,OTHER
Streetcar,2024-01-12,Friday,W,8,16,OTHER,OTHER
Streetcar,2024-01-12,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-01-12,Friday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-12,Friday,E,0,0,OTHER,OTHER
Streetcar,2024-01-13,Saturday,S,15,30,OTHER,OTHER
Streetcar,2024-01-13,Saturday,NA,30,60,OTHER,510
Streetcar,2024-01-13,Saturday,W,0,0,DUNDAS,OTHER
Streetcar,2024-01-13,Saturday,E,10,20,OTHER,501
Streetcar,2024-01-13,Saturday,E,0,0,OTHER,OTHER
Streetcar,2024-01-13,Saturday,W,6,12,OTHER,OTHER
Streetcar,2024-01-13,Saturday,S,8,16,OTHER,501
Streetcar,2024-01-13,Saturday,W,6,12,OTHER,OTHER
Streetcar,2024-01-13,Saturday,W,4,8,OTHER,OTHER
Streetcar,2024-01-13,Saturday,S,7,14,OTHER,510
Streetcar,2024-01-13,Saturday,E,10,20,OTHER,501
Streetcar,2024-01-13,Saturday,NA,0,0,OTHER,501
Streetcar,2024-01-13,Saturday,E,9,17,OTHER,OTHER
Streetcar,2024-01-13,Saturday,S,8,16,OTHER,510
Streetcar,2024-01-13,Saturday,E,10,20,DUNDAS,OTHER
Streetcar,2024-01-13,Saturday,N,10,20,OTHER,510
Streetcar,2024-01-13,Saturday,E,10,20,OTHER,OTHER
Streetcar,2024-01-13,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-01-13,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-01-13,Saturday,W,10,20,OTHER,501
Streetcar,2024-01-13,Saturday,E,5,10,OTHER,501
Streetcar,2024-01-13,Saturday,S,10,20,OTHER,OTHER
Streetcar,2024-01-13,Saturday,E,5,10,OTHER,501
Streetcar,2024-01-13,Saturday,W,0,0,OTHER,501
Streetcar,2024-01-13,Saturday,NA,0,0,OTHER,510
Streetcar,2024-01-13,Saturday,E,10,20,OTHER,OTHER
Streetcar,2024-01-13,Saturday,S,10,20,DUNDAS,OTHER
Streetcar,2024-01-13,Saturday,N,0,0,OTHER,510
Streetcar,2024-01-13,Saturday,W,10,20,OTHER,OTHER
Streetcar,2024-01-13,Saturday,N,10,20,OTHER,501
Streetcar,2024-01-13,Saturday,N,20,40,OTHER,OTHER
Streetcar,2024-01-13,Saturday,S,20,30,OTHER,OTHER
Streetcar,2024-01-13,Saturday,W,20,25,OTHER,OTHER
Streetcar,2024-01-14,Sunday,E,0,0,OTHER,OTHER
Streetcar,2024-01-14,Sunday,S,10,20,OTHER,OTHER
Streetcar,2024-01-14,Sunday,W,0,0,DUNDAS,OTHER
Streetcar,2024-01-14,Sunday,W,0,0,OTHER,OTHER
Streetcar,2024-01-14,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-14,Sunday,NA,8,16,OTHER,OTHER
Streetcar,2024-01-14,Sunday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-14,Sunday,W,0,0,OTHER,OTHER
Streetcar,2024-01-14,Sunday,NA,9,18,OTHER,OTHER
Streetcar,2024-01-14,Sunday,W,10,20,OTHER,501
Streetcar,2024-01-14,Sunday,N,10,20,OTHER,OTHER
Streetcar,2024-01-14,Sunday,N,7,16,OTHER,510
Streetcar,2024-01-14,Sunday,W,10,20,OTHER,501
Streetcar,2024-01-14,Sunday,NA,0,0,DUNDAS,OTHER
Streetcar,2024-01-14,Sunday,NA,10,20,OTHER,510
Streetcar,2024-01-14,Sunday,W,10,20,OTHER,OTHER
Streetcar,2024-01-14,Sunday,W,11,21,OTHER,OTHER
Streetcar,2024-01-14,Sunday,E,10,20,OTHER,OTHER
Streetcar,2024-01-14,Sunday,W,10,20,DUNDAS,OTHER
Streetcar,2024-01-14,Sunday,N,10,20,OTHER,510
Streetcar,2024-01-14,Sunday,W,8,16,OTHER,OTHER
Streetcar,2024-01-14,Sunday,E,7,14,OTHER,OTHER
Streetcar,2024-01-14,Sunday,W,10,20,OTHER,501
Streetcar,2024-01-14,Sunday,E,5,15,DUNDAS,OTHER
Streetcar,2024-01-14,Sunday,S,10,20,OTHER,510
Streetcar,2024-01-15,Monday,E,0,0,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,14,0,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,20,50,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,60,64,OTHER,OTHER
Streetcar,2024-01-15,Monday,N,8,16,DUNDAS,510
Streetcar,2024-01-15,Monday,W,183,193,OTHER,OTHER
Streetcar,2024-01-15,Monday,N,10,20,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,5,10,OTHER,501
Streetcar,2024-01-15,Monday,NA,5,10,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,5,10,OTHER,501
Streetcar,2024-01-15,Monday,NA,5,10,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,0,0,DUNDAS,OTHER
Streetcar,2024-01-15,Monday,E,60,80,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,7,17,OTHER,501
Streetcar,2024-01-15,Monday,W,5,10,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,0,0,OTHER,501
Streetcar,2024-01-15,Monday,W,5,10,OTHER,OTHER
Streetcar,2024-01-15,Monday,S,5,10,OTHER,OTHER
Streetcar,2024-01-15,Monday,NA,6,12,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,6,10,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,44,48,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,44,64,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,4,8,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,60,80,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,4,8,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,10,20,DUNDAS,OTHER
Streetcar,2024-01-15,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-01-15,Monday,S,14,24,OTHER,510
Streetcar,2024-01-15,Monday,N,10,20,OTHER,510
Streetcar,2024-01-15,Monday,W,10,20,OTHER,OTHER
Streetcar,2024-01-15,Monday,NA,10,20,OTHER,501
Streetcar,2024-01-15,Monday,W,33,40,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,0,0,OTHER,OTHER
Streetcar,2024-01-15,Monday,S,14,24,OTHER,510
Streetcar,2024-01-15,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,40,40,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,55,105,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,10,20,OTHER,510
Streetcar,2024-01-15,Monday,W,5,10,OTHER,501
Streetcar,2024-01-15,Monday,W,20,30,DUNDAS,OTHER
Streetcar,2024-01-15,Monday,NA,15,25,OTHER,OTHER
Streetcar,2024-01-15,Monday,N,10,20,OTHER,510
Streetcar,2024-01-15,Monday,W,8,16,OTHER,501
Streetcar,2024-01-15,Monday,W,54,64,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,10,20,OTHER,OTHER
Streetcar,2024-01-15,Monday,E,12,20,DUNDAS,OTHER
Streetcar,2024-01-15,Monday,S,10,20,OTHER,510
Streetcar,2024-01-15,Monday,E,7,17,DUNDAS,OTHER
Streetcar,2024-01-15,Monday,W,10,20,OTHER,501
Streetcar,2024-01-15,Monday,N,10,20,OTHER,510
Streetcar,2024-01-15,Monday,E,0,0,DUNDAS,OTHER
Streetcar,2024-01-15,Monday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-15,Monday,W,10,20,DUNDAS,OTHER
Streetcar,2024-01-15,Monday,NA,0,0,OTHER,501
Streetcar,2024-01-16,Tuesday,W,13,23,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,W,0,0,OTHER,501
Streetcar,2024-01-16,Tuesday,NA,10,20,OTHER,501
Streetcar,2024-01-16,Tuesday,W,40,50,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,W,4,8,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,W,0,0,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,W,9,18,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,S,10,20,DUNDAS,OTHER
Streetcar,2024-01-16,Tuesday,W,9,18,OTHER,501
Streetcar,2024-01-16,Tuesday,W,5,10,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,NA,8,16,OTHER,501
Streetcar,2024-01-16,Tuesday,N,5,10,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,W,10,20,OTHER,501
Streetcar,2024-01-16,Tuesday,NA,3,7,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,E,10,20,OTHER,501
Streetcar,2024-01-16,Tuesday,W,20,15,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,NA,8,16,OTHER,501
Streetcar,2024-01-16,Tuesday,W,8,16,OTHER,501
Streetcar,2024-01-16,Tuesday,E,25,35,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,S,10,20,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,W,8,16,OTHER,501
Streetcar,2024-01-16,Tuesday,E,6,12,OTHER,OTHER
Streetcar,2024-01-16,Tuesday,E,10,20,OTHER,501
Streetcar,2024-01-16,Tuesday,W,0,0,DUNDAS,OTHER
Streetcar,2024-01-16,Tuesday,W,0,0,OTHER,501
Streetcar,2024-01-16,Tuesday,E,15,25,DUNDAS,OTHER
Streetcar,2024-01-17,Wednesday,S,24,44,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,11,41,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,0,0,DUNDAS,OTHER
Streetcar,2024-01-17,Wednesday,W,30,60,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,6,16,OTHER,501
Streetcar,2024-01-17,Wednesday,W,7,14,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,6,10,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,5,15,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,E,0,0,OTHER,501
Streetcar,2024-01-17,Wednesday,NA,0,0,OTHER,510
Streetcar,2024-01-17,Wednesday,E,9,18,OTHER,501
Streetcar,2024-01-17,Wednesday,W,15,19,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,5,15,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,NA,9,18,OTHER,501
Streetcar,2024-01-17,Wednesday,W,0,0,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,N,8,16,OTHER,510
Streetcar,2024-01-17,Wednesday,E,20,30,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,S,0,0,OTHER,510
Streetcar,2024-01-17,Wednesday,W,10,20,OTHER,501
Streetcar,2024-01-17,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,0,0,OTHER,501
Streetcar,2024-01-17,Wednesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-01-17,Wednesday,W,10,20,DUNDAS,OTHER
Streetcar,2024-01-17,Wednesday,E,10,20,OTHER,510
Streetcar,2024-01-17,Wednesday,W,10,20,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,NA,19,29,OTHER,510
Streetcar,2024-01-17,Wednesday,E,79,89,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,E,10,20,DUNDAS,OTHER
Streetcar,2024-01-17,Wednesday,E,5,10,OTHER,501
Streetcar,2024-01-17,Wednesday,E,0,0,OTHER,501
Streetcar,2024-01-17,Wednesday,N,9,19,OTHER,510
Streetcar,2024-01-17,Wednesday,W,6,12,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,S,12,22,OTHER,510
Streetcar,2024-01-17,Wednesday,W,8,18,OTHER,510
Streetcar,2024-01-17,Wednesday,E,0,0,OTHER,501
Streetcar,2024-01-17,Wednesday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,W,10,20,OTHER,501
Streetcar,2024-01-17,Wednesday,NA,12,22,OTHER,510
Streetcar,2024-01-17,Wednesday,E,30,40,OTHER,501
Streetcar,2024-01-17,Wednesday,N,14,24,OTHER,510
Streetcar,2024-01-17,Wednesday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-17,Wednesday,E,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,63,73,OTHER,OTHER
Streetcar,2024-01-18,Thursday,S,72,82,DUNDAS,OTHER
Streetcar,2024-01-18,Thursday,E,20,40,OTHER,501
Streetcar,2024-01-18,Thursday,N,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,17,26,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,8,18,DUNDAS,OTHER
Streetcar,2024-01-18,Thursday,E,5,10,OTHER,OTHER
Streetcar,2024-01-18,Thursday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,NA,46,56,OTHER,501
Streetcar,2024-01-18,Thursday,E,6,12,OTHER,OTHER
Streetcar,2024-01-18,Thursday,NA,9,18,DUNDAS,OTHER
Streetcar,2024-01-18,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-18,Thursday,N,13,17,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,9,18,OTHER,501
Streetcar,2024-01-18,Thursday,W,15,25,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,6,12,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,4,8,OTHER,OTHER
Streetcar,2024-01-18,Thursday,NA,10,70,OTHER,501
Streetcar,2024-01-18,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,5,9,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,0,0,OTHER,501
Streetcar,2024-01-18,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,10,135,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,10,20,DUNDAS,OTHER
Streetcar,2024-01-18,Thursday,N,18,10,OTHER,501
Streetcar,2024-01-18,Thursday,S,10,20,OTHER,510
Streetcar,2024-01-18,Thursday,W,10,101,OTHER,501
Streetcar,2024-01-18,Thursday,W,37,40,OTHER,OTHER
Streetcar,2024-01-18,Thursday,NA,5,10,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,0,0,OTHER,501
Streetcar,2024-01-18,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,NA,10,46,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,12,22,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-01-18,Thursday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-18,Thursday,W,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,10,20,DUNDAS,OTHER
Streetcar,2024-01-18,Thursday,W,0,0,OTHER,OTHER
Streetcar,2024-01-18,Thursday,N,5,15,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,10,20,OTHER,OTHER
Streetcar,2024-01-18,Thursday,N,15,25,OTHER,OTHER
Streetcar,2024-01-18,Thursday,E,0,0,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,0,0,OTHER,501
Streetcar,2024-01-19,Friday,S,47,57,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,6,12,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,8,16,DUNDAS,OTHER
Streetcar,2024-01-19,Friday,E,56,66,OTHER,501
Streetcar,2024-01-19,Friday,S,6,12,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,0,0,OTHER,OTHER
Streetcar,2024-01-19,Friday,S,31,39,DUNDAS,OTHER
Streetcar,2024-01-19,Friday,NA,21,31,DUNDAS,OTHER
Streetcar,2024-01-19,Friday,W,8,16,OTHER,501
Streetcar,2024-01-19,Friday,NA,10,20,OTHER,OTHER
Streetcar,2024-01-19,Friday,S,63,73,OTHER,OTHER
Streetcar,2024-01-19,Friday,S,10,20,OTHER,510
Streetcar,2024-01-19,Friday,W,61,66,OTHER,OTHER
Streetcar,2024-01-19,Friday,E,5,10,OTHER,OTHER
Streetcar,2024-01-19,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-01-19,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-19,Friday,E,6,12,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,10,94,OTHER,501
Streetcar,2024-01-19,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,6,15,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,10,128,OTHER,501
Streetcar,2024-01-19,Friday,E,10,129,OTHER,501
Streetcar,2024-01-19,Friday,E,5,10,OTHER,501
Streetcar,2024-01-19,Friday,W,5,10,OTHER,501
Streetcar,2024-01-19,Friday,NA,114,10,OTHER,501
Streetcar,2024-01-19,Friday,NA,10,20,OTHER,510
Streetcar,2024-01-19,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-01-19,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,9,38,OTHER,501
Streetcar,2024-01-19,Friday,NA,0,0,OTHER,OTHER
Streetcar,2024-01-19,Friday,E,5,10,OTHER,501
Streetcar,2024-01-19,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-01-19,Friday,W,10,20,OTHER,OTHER
Streetcar,2024-01-19,Friday,NA,10,20,OTHER,510
Streetcar,2024-01-19,Friday,W,10,105,OTHER,501
Streetcar,2024-01-19,Friday,NA,33,10,OTHER,501
Streetcar,2024-01-19,Friday,E,10,20,OTHER,OTHER
Streetcar,2024-01-19,Friday,E,8,16,OTHER,OTHER
